id,x,y,cluster
100,622407.0,583192.0,7
101,597026.0,642918.0,1
102,546632.0,599204.0,1
103,672565.0,564468.0,7
104,636500.0,587401.0,7
105,696144.0,548705.0,7
106,533551.0,582247.0,1
107,526802.0,551524.0,1
108,696601.0,603624.0,7
109,663578.0,586265.0,7
110,628080.0,562986.0,7
111,597421.0,554767.0,7
112,595193.0,576508.0,7
113,658103.0,572250.0,7
114,606415.0,581386.0,7
115,641976.0,577433.0,7
116,589180.0,595099.0,1
117,580561.0,528916.0,7
118,621726.0,578003.0,7
119,541976.0,512639.0,7
120,593840.0,578685.0,1
121,602667.0,575857.0,7
122,631446.0,561156.0,7
123,593865.0,572987.0,7
124,668502.0,563937.0,7
125,814045.0,332998.0,14
126,779956.0,271501.0,14
127,797205.0,313318.0,14
128,783666.0,262902.0,14
129,806131.0,312752.0,14
130,830658.0,368694.0,14
131,801910.0,325434.0,14
132,808062.0,337340.0,14
133,789833.0,304422.0,14
134,800865.0,312968.0,14
135,802237.0,318526.0,14
136,780927.0,285057.0,14
137,809182.0,319115.0,14
138,820327.0,352701.0,14
139,801093.0,317509.0,14
140,805237.0,318655.0,14
141,801441.0,323812.0,14
142,797313.0,317527.0,14
143,790395.0,300024.0,14
144,797787.0,301470.0,14
145,804630.0,332333.0,14
146,802111.0,320817.0,14
147,819768.0,346596.0,14
148,800565.0,319364.0,14
149,814401.0,341234.0,14
150,776131.0,248465.0,14
151,809550.0,327365.0,14
152,795322.0,311178.0,14
153,830450.0,393096.0,14
154,802814.0,320130.0,14
155,823913.0,369439.0,14
156,803386.0,318982.0,14
157,798904.0,324420.0,14
158,807446.0,342555.0,14
159,804251.0,329956.0,14
160,803448.0,314797.0,14
161,826228.0,376658.0,14
162,808686.0,332209.0,14
163,798472.0,322218.0,14
164,795489.0,287279.0,14
165,802853.0,314938.0,14
166,801588.0,319814.0,14
167,807293.0,347456.0,14
168,817119.0,336333.0,14
169,797272.0,324228.0,14
170,795836.0,291870.0,14
171,798321.0,319665.0,14
172,800667.0,315995.0,14
173,795205.0,316433.0,14
174,782642.0,275308.0,14
175,787644.0,297715.0,14
176,800677.0,310656.0,14
177,800394.0,301473.0,14
178,795571.0,310093.0,14
179,814158.0,335578.0,14
180,811913.0,325091.0,14
181,775604.0,274485.0,14
182,826789.0,377676.0,14
183,814108.0,344096.0,14
184,807017.0,330432.0,14
185,817410.0,346944.0,14
186,803277.0,319525.0,14
187,833182.0,379714.0,14
188,798059.0,316113.0,14
189,769876.0,257669.0,14
190,791983.0,298565.0,14
191,801386.0,313545.0,14
192,810903.0,332925.0,14
193,838276.0,395673.0,14
194,777978.0,252419.0,14
195,820258.0,351165.0,14
196,810253.0,323873.0,14
197,802041.0,319504.0,14
198,804190.0,320706.0,14
199,840462.0,402858.0,14
200,804119.0,328544.0,14
201,803057.0,331037.0,14
202,803031.0,325811.0,14
203,800444.0,311497.0,14
204,803470.0,319069.0,14
205,811277.0,335577.0,14
206,813436.0,360446.0,14
207,838129.0,404012.0,14
208,764997.0,249477.0,14
209,800316.0,311699.0,14
210,802655.0,316263.0,14
211,801456.0,320080.0,14
212,840886.0,397888.0,14
213,829529.0,375007.0,14
214,833661.0,389733.0,14
215,794956.0,309980.0,14
216,809552.0,342258.0,14
217,811502.0,355939.0,14
218,803370.0,318247.0,14
219,804702.0,315881.0,14
220,813791.0,334609.0,14
221,812965.0,330224.0,14
222,826048.0,374236.0,14
223,798633.0,317300.0,14
224,802537.0,312497.0,14
225,805977.0,320805.0,14
226,824212.0,363776.0,14
227,798981.0,311092.0,14
228,797178.0,310439.0,14
229,796283.0,315582.0,14
230,801782.0,318281.0,14
231,803377.0,319212.0,14
232,803932.0,318781.0,14
233,793684.0,312065.0,14
234,821151.0,366545.0,14
235,801903.0,312794.0,14
236,782506.0,279930.0,14
237,794667.0,315069.0,14
238,798243.0,324160.0,14
239,818119.0,348676.0,14
240,810502.0,336169.0,14
241,793560.0,285392.0,14
242,801326.0,315779.0,14
243,808644.0,326320.0,14
244,813645.0,328765.0,14
245,811061.0,333595.0,14
246,783110.0,289805.0,14
247,800235.0,316652.0,14
248,805035.0,317469.0,14
249,801166.0,322298.0,14
250,810657.0,329468.0,14
251,801313.0,300606.0,14
252,800390.0,309948.0,14
253,801634.0,318965.0,14
254,799197.0,314215.0,14
255,801174.0,320442.0,14
256,788005.0,292268.0,14
257,801183.0,316191.0,14
258,434440.0,822866.0,11
259,369199.0,734895.0,8
260,369418.0,733394.0,8
261,378563.0,789670.0,12
262,414377.0,771258.0,12
263,352874.0,807952.0,12
264,429586.0,775621.0,12
265,457561.0,788245.0,11
266,415417.0,785827.0,12
267,452570.0,848127.0,11
268,405986.0,787439.0,12
269,437568.0,794323.0,12
270,469422.0,822619.0,11
271,397688.0,762902.0,12
272,418149.0,790096.0,12
273,407289.0,798870.0,12
274,446537.0,828924.0,11
275,442260.0,754050.0,12
276,407814.0,765816.0,12
277,377720.0,727349.0,8
278,408745.0,824896.0,12
279,395274.0,786698.0,12
280,412109.0,735920.0,8
281,376660.0,815936.0,12
282,508535.0,830710.0,11
283,418410.0,795929.0,12
284,408712.0,803987.0,12
285,417169.0,792321.0,12
286,370839.0,727884.0,8
287,402309.0,786873.0,12
288,416926.0,785113.0,12
289,416019.0,787562.0,12
290,447833.0,819282.0,11
291,399634.0,751940.0,12
292,412028.0,773494.0,12
293,344915.0,702496.0,8
294,407460.0,791404.0,12
295,426040.0,825049.0,11
296,407565.0,766203.0,12
297,414317.0,828815.0,12
298,410610.0,765111.0,12
299,406337.0,750353.0,12
300,416039.0,730594.0,8
301,398478.0,822297.0,12
302,472917.0,830363.0,11
303,329002.0,727685.0,8
304,418618.0,811618.0,12
305,425356.0,745471.0,12
306,470922.0,770669.0,11
307,412851.0,774986.0,12
308,400079.0,749617.0,12
309,430747.0,776261.0,12
310,429220.0,787348.0,12
311,427850.0,762201.0,12
312,434080.0,785264.0,12
313,473514.0,788780.0,11
314,430686.0,844506.0,11
315,422198.0,724557.0,8
316,392185.0,713763.0,8
317,399149.0,784376.0,12
318,527515.0,831478.0,11
319,430779.0,770145.0,12
320,413556.0,758080.0,12
321,398498.0,776720.0,12
322,473727.0,807244.0,11
323,456799.0,844976.0,11
324,444336.0,820061.0,11
325,403522.0,785432.0,12
326,403852.0,792473.0,12
327,448865.0,836781.0,11
328,457338.0,789952.0,11
329,396276.0,785999.0,12
330,402891.0,801910.0,12
331,460942.0,779073.0,11
332,385140.0,796221.0,12
333,430243.0,781020.0,12
334,416775.0,806826.0,12
335,415270.0,775605.0,12
336,472691.0,802678.0,11
337,471930.0,844046.0,11
338,411721.0,717873.0,8
339,439793.0,740773.0,12
340,467107.0,817914.0,11
341,387631.0,749416.0,12
342,417146.0,822655.0,12
343,345692.0,788190.0,12
344,414951.0,852935.0,11
345,409701.0,750741.0,12
346,459556.0,818479.0,11
347,423311.0,813081.0,12
348,476144.0,772131.0,11
349,391976.0,789416.0,12
350,448649.0,813885.0,11
351,496658.0,816784.0,11
352,439514.0,758221.0,12
353,424145.0,743433.0,12
354,396617.0,801039.0,12
355,394708.0,739061.0,8
356,394912.0,755947.0,12
357,441950.0,785934.0,11
358,409814.0,836083.0,12
359,395817.0,788858.0,12
360,422776.0,808328.0,12
361,349378.0,805118.0,12
362,484407.0,809641.0,11
363,403329.0,717870.0,8
364,392795.0,817694.0,12
365,489182.0,773934.0,11
366,427388.0,815258.0,12
367,749723.0,781756.0,4
368,828194.0,742074.0,5
369,800913.0,749332.0,5
370,810467.0,706465.0,5
371,803540.0,754792.0,5
372,832054.0,751330.0,5
373,786032.0,701427.0,5
374,857620.0,709386.0,5
375,776000.0,780347.0,5
376,824098.0,714042.0,5
377,828478.0,655405.0,5
378,784838.0,771499.0,5
379,854886.0,769396.0,5
380,818338.0,800932.0,5
381,861563.0,661642.0,5
382,839121.0,736259.0,5
383,841045.0,738224.0,5
384,862334.0,747768.0,5
385,846484.0,719360.0,5
386,826465.0,646980.0,5
387,814540.0,707227.0,5
388,816054.0,733183.0,5
389,789601.0,714058.0,5
390,827169.0,708345.0,5
391,848151.0,741869.0,5
392,801511.0,761094.0,5
393,873672.0,734440.0,5
394,814697.0,729209.0,5
395,832758.0,707452.0,5
396,848264.0,762550.0,5
397,799903.0,784535.0,5
398,824594.0,741664.0,5
399,839514.0,728923.0,5
400,827711.0,732798.0,5
401,819439.0,735945.0,5
402,850451.0,764015.0,5
403,811748.0,766105.0,5
404,817640.0,730018.0,5
405,777697.0,798253.0,4
406,868493.0,677155.0,5
407,805658.0,698630.0,5
408,840349.0,790707.0,5
409,817441.0,709397.0,5
410,805089.0,762512.0,5
411,796943.0,674692.0,5
412,827192.0,785316.0,5
413,818209.0,719382.0,5
414,822616.0,735941.0,5
415,823250.0,732088.0,5
416,862425.0,741010.0,5
417,800872.0,672603.0,5
418,825395.0,715780.0,5
419,848570.0,703697.0,5
420,850904.0,720163.0,5
421,816775.0,739989.0,5
422,815455.0,755486.0,5
423,835648.0,756631.0,5
424,825997.0,730652.0,5
425,817252.0,730254.0,5
426,791470.0,751113.0,5
427,841654.0,764836.0,5
428,804706.0,788001.0,5
429,829379.0,718721.0,5
430,837582.0,763266.0,5
431,838764.0,652792.0,5
432,828297.0,715480.0,5
433,819058.0,729125.0,5
434,817018.0,729596.0,5
435,797804.0,715342.0,5
436,829398.0,724900.0,5
437,754841.0,796342.0,4
438,821908.0,732077.0,5
439,823987.0,687499.0,5
440,787988.0,741203.0,5
441,839339.0,726322.0,5
442,822425.0,727248.0,5
443,840425.0,762290.0,5
444,817395.0,734126.0,5
445,807913.0,737341.0,5
446,822293.0,786837.0,5
447,795124.0,696429.0,5
448,815593.0,689874.0,5
449,817807.0,715863.0,5
450,837977.0,728814.0,5
451,801204.0,755177.0,5
452,876503.0,659112.0,5
453,823856.0,749355.0,5
454,818756.0,743887.0,5
455,811971.0,664520.0,5
456,801526.0,705057.0,5
457,827031.0,734324.0,5
458,782368.0,759352.0,5
459,769656.0,721159.0,5
460,807072.0,687932.0,5
461,750459.0,800215.0,4
462,823959.0,737866.0,5
463,801810.0,728106.0,5
464,820947.0,730529.0,5
465,768565.0,762193.0,5
466,821079.0,800206.0,5
467,781260.0,737962.0,5
468,819438.0,662327.0,5
469,822843.0,763117.0,5
470,865084.0,713697.0,5
471,820455.0,729132.0,5
472,849547.0,738979.0,5
473,823589.0,728083.0,5
474,803874.0,675499.0,5
475,830065.0,739162.0,5
476,852730.0,769968.0,5
477,811031.0,703822.0,5
478,825414.0,734466.0,5
479,786227.0,765634.0,5
480,757421.0,774445.0,4
481,822224.0,742716.0,5
482,821895.0,732158.0,5
483,860387.0,157731.0,10
484,863391.0,126214.0,10
485,905936.0,150106.0,10
486,818079.0,108536.0,10
487,844234.0,153197.0,10
488,862679.0,188399.0,10
489,888714.0,205560.0,10
490,851280.0,156049.0,10
491,840375.0,155757.0,10
492,840299.0,118907.0,10
493,864053.0,139325.0,10
494,856454.0,117143.0,10
495,864374.0,150149.0,10
496,858587.0,150101.0,10
497,870247.0,121460.0,10
498,850176.0,127908.0,10
499,828005.0,145089.0,10
500,849537.0,157510.0,10
501,829229.0,143653.0,10
502,871556.0,194747.0,10
503,865489.0,161762.0,10
504,846256.0,154064.0,10
505,894124.0,202052.0,10
506,848108.0,161786.0,10
507,861242.0,161722.0,10
508,885793.0,172115.0,10
509,877125.0,161227.0,10
510,883864.0,111281.0,10
511,891699.0,170415.0,10
512,840335.0,164912.0,10
513,858042.0,178196.0,10
514,846257.0,145306.0,10
515,857309.0,139276.0,10
516,912023.0,160368.0,10
517,842824.0,177832.0,10
518,821428.0,153468.0,10
519,827802.0,189078.0,10
520,847812.0,114745.0,10
521,830159.0,134329.0,10
522,850925.0,157811.0,10
523,780153.0,136449.0,10
524,852423.0,159874.0,10
525,883375.0,158482.0,10
526,850219.0,110573.0,10
527,858834.0,149259.0,10
528,882097.0,161493.0,10
529,787336.0,144875.0,10
530,843833.0,170416.0,10
531,850663.0,157840.0,10
532,812240.0,177846.0,10
533,850959.0,157920.0,10
534,854753.0,190254.0,10
535,895723.0,126593.0,10
536,857833.0,170565.0,10
537,871689.0,155981.0,10
538,864088.0,171351.0,10
539,902529.0,162041.0,10
540,854996.0,81095.0,10
541,821361.0,175823.0,10
542,810775.0,160434.0,10
543,844088.0,150085.0,10
544,830620.0,117906.0,10
545,835790.0,127898.0,10
546,858703.0,157931.0,10
547,857846.0,153281.0,10
548,876408.0,183646.0,10
549,842576.0,153072.0,10
550,834171.0,189042.0,10
551,869167.0,105039.0,10
552,846575.0,159002.0,10
553,895127.0,152283.0,10
554,792179.0,148539.0,10
555,852410.0,187705.0,10
556,853554.0,158012.0,10
557,878170.0,123364.0,10
558,866987.0,154415.0,10
559,846284.0,113820.0,10
560,856924.0,169071.0,10
561,851568.0,114049.0,10
562,868736.0,179354.0,10
563,800304.0,163436.0,10
564,823740.0,169808.0,10
565,883929.0,121705.0,10
566,851010.0,157593.0,10
567,850533.0,160136.0,10
568,913298.0,162009.0,10
569,923120.0,170161.0,10
570,835702.0,176502.0,10
571,855852.0,134834.0,10
572,924289.0,171369.0,10
573,836739.0,162321.0,10
574,854463.0,159977.0,10
575,848135.0,130674.0,10
576,786528.0,104976.0,10
577,834036.0,144156.0,10
578,846720.0,162060.0,10
579,849003.0,115373.0,10
580,856753.0,145184.0,10
581,839757.0,190518.0,10
582,865113.0,161302.0,10
583,818668.0,120458.0,10
584,889142.0,154467.0,10
585,850787.0,125678.0,10
586,859298.0,139834.0,10
587,829216.0,121494.0,10
588,851919.0,127963.0,10
589,841353.0,125628.0,10
590,855969.0,193497.0,10
591,852104.0,134678.0,10
592,850945.0,161669.0,10
593,885764.0,151791.0,10
594,814553.0,164190.0,10
595,864211.0,216526.0,10
596,791199.0,164843.0,10
597,843905.0,219401.0,10
598,838146.0,159541.0,10
599,349296.0,557688.0,8
600,321312.0,574721.0,9
601,410917.0,614521.0,8
602,283570.0,563726.0,9
603,317331.0,556086.0,9
604,335792.0,541310.0,9
605,366794.0,582584.0,8
606,339981.0,565418.0,8
607,328438.0,532686.0,9
608,339115.0,566863.0,8
609,333299.0,597586.0,8
610,366934.0,581294.0,8
611,337002.0,589527.0,8
612,327738.0,559624.0,9
613,297110.0,556485.0,9
614,413894.0,564459.0,8
615,340545.0,568654.0,8
616,318065.0,581616.0,8
617,367751.0,578289.0,8
618,331667.0,570387.0,9
619,339993.0,544064.0,9
620,352220.0,602793.0,8
621,333934.0,537464.0,9
622,303637.0,570253.0,9
623,353145.0,580916.0,8
624,325118.0,556212.0,9
625,373894.0,555347.0,8
626,357813.0,572855.0,8
627,304157.0,566007.0,9
628,331175.0,551842.0,9
629,322209.0,547247.0,9
630,375619.0,553791.0,8
631,288068.0,561932.0,9
632,284031.0,566654.0,9
633,342963.0,582232.0,8
634,328331.0,541094.0,9
635,357737.0,597104.0,8
636,392534.0,593343.0,8
637,343376.0,575709.0,8
638,361370.0,552483.0,8
639,368617.0,554066.0,8
640,331795.0,529654.0,9
641,344237.0,573700.0,8
642,328657.0,564864.0,9
643,333669.0,542228.0,9
644,320628.0,564596.0,9
645,316642.0,553340.0,9
646,340712.0,563178.0,9
647,297022.0,574097.0,9
648,319927.0,524637.0,9
649,359772.0,568428.0,8
650,341721.0,576427.0,8
651,386373.0,606623.0,8
652,338588.0,543875.0,9
653,341578.0,558672.0,9
654,330482.0,571217.0,9
655,225786.0,529417.0,9
656,365567.0,547606.0,8
657,320827.0,519618.0,9
658,286990.0,529505.0,9
659,411796.0,581307.0,8
660,344239.0,530765.0,9
661,321309.0,569996.0,9
662,363304.0,553764.0,8
663,304556.0,568584.0,9
664,313649.0,523765.0,9
665,351459.0,565704.0,8
666,412767.0,593558.0,8
667,283474.0,532727.0,9
668,366478.0,594677.0,8
669,331616.0,565089.0,9
670,331366.0,567311.0,9
671,281979.0,518199.0,9
672,338474.0,564151.0,9
673,318681.0,528806.0,9
674,310041.0,533285.0,9
675,330767.0,552963.0,9
676,312558.0,520650.0,9
677,315850.0,573154.0,9
678,341925.0,569393.0,8
679,335999.0,549795.0,9
680,332586.0,566187.0,9
681,340970.0,564831.0,8
682,352424.0,557574.0,8
683,279008.0,521035.0,9
684,327973.0,534972.0,9
685,385091.0,599401.0,8
686,332884.0,533990.0,9
687,289002.0,520678.0,9
688,324516.0,522674.0,9
689,364844.0,571623.0,8
690,275524.0,559548.0,9
691,308966.0,523409.0,9
692,316313.0,570785.0,9
693,341446.0,538787.0,9
694,347522.0,587567.0,8
695,336336.0,563145.0,9
696,321216.0,569834.0,9
697,341016.0,545280.0,9
698,324952.0,565867.0,9
699,353583.0,554147.0,9
700,292636.0,520371.0,9
701,337173.0,557853.0,9
702,333378.0,557892.0,9
703,344437.0,529492.0,9
704,367641.0,556309.0,8
705,355924.0,577596.0,8
706,292932.0,558293.0,9
707,306346.0,523584.0,9
708,341966.0,586266.0,8
709,326251.0,549298.0,9
710,335201.0,585318.0,8
711,351564.0,573155.0,8
712,322365.0,530808.0,9
713,221233.0,538472.0,9
714,338084.0,560295.0,9
715,345123.0,577788.0,8
716,409616.0,575024.0,8
717,365058.0,545456.0,9
718,344096.0,575522.0,8
719,182618.0,346663.0,9
720,186536.0,330019.0,9
721,174057.0,358906.0,9
722,215243.0,289985.0,9
723,170688.0,343596.0,9
724,165689.0,356983.0,9
725,168443.0,367928.0,9
726,165158.0,343946.0,9
727,175781.0,341039.0,9
728,233480.0,289069.0,9
729,189029.0,366740.0,9
730,192775.0,350028.0,9
731,134695.0,350397.0,9
732,198908.0,372797.0,9
733,186380.0,363938.0,9
734,224225.0,376975.0,9
735,178869.0,370161.0,9
736,164354.0,347671.0,9
737,145867.0,363616.0,9
738,164915.0,350360.0,9
739,174064.0,357989.0,9
740,179609.0,408365.0,9
741,176506.0,351827.0,9
742,172879.0,347028.0,9
743,146070.0,316860.0,9
744,152957.0,321354.0,9
745,162040.0,316797.0,9
746,140612.0,350010.0,9
747,146072.0,288800.0,9
748,169293.0,348686.0,9
749,117585.0,391892.0,9
750,163981.0,344090.0,9
751,141113.0,351050.0,9
752,140876.0,334435.0,9
753,159496.0,331641.0,9
754,167262.0,399527.0,9
755,185561.0,342784.0,9
756,157394.0,346500.0,9
757,129664.0,341196.0,9
758,173188.0,355248.0,9
759,185696.0,338006.0,9
760,102221.0,374657.0,9
761,164875.0,349007.0,9
762,159120.0,340829.0,9
763,179811.0,342089.0,9
764,186503.0,369651.0,9
765,200251.0,306215.0,9
766,165657.0,338722.0,9
767,213022.0,338238.0,9
768,175586.0,365049.0,9
769,171074.0,293610.0,9
770,165886.0,348709.0,9
771,186082.0,330058.0,9
772,142899.0,329415.0,9
773,187324.0,377187.0,9
774,158550.0,354818.0,9
775,174672.0,345849.0,9
776,187854.0,354777.0,9
777,176490.0,344679.0,9
778,81648.0,360080.0,9
779,153607.0,379395.0,9
780,105444.0,361358.0,9
781,177579.0,319865.0,9
782,198892.0,322470.0,9
783,166654.0,350678.0,9
784,189102.0,333074.0,9
785,144306.0,328086.0,9
786,168886.0,353913.0,9
787,130805.0,354417.0,9
788,176433.0,350561.0,9
789,142252.0,329183.0,9
790,129453.0,321221.0,9
791,144705.0,375936.0,9
792,189499.0,356601.0,9
793,183516.0,374212.0,9
794,149269.0,341445.0,9
795,174438.0,319075.0,9
796,107124.0,325984.0,9
797,159302.0,337993.0,9
798,140101.0,341028.0,9
799,168149.0,345638.0,9
800,150009.0,371014.0,9
801,151164.0,332239.0,9
802,168067.0,340249.0,9
803,170102.0,323164.0,9
804,124132.0,340448.0,9
805,149863.0,284721.0,9
806,169228.0,364545.0,9
807,183610.0,321788.0,9
808,159472.0,372246.0,9
809,166973.0,334724.0,9
810,161448.0,373412.0,9
811,125715.0,302114.0,9
812,167653.0,352074.0,9
813,125902.0,318850.0,9
814,171986.0,429306.0,9
815,157181.0,346842.0,9
816,188909.0,341194.0,9
817,117874.0,389929.0,9
818,98533.0,355691.0,9
819,122986.0,334382.0,9
820,168284.0,309036.0,9
821,160922.0,347681.0,9
822,147911.0,328024.0,9
823,177858.0,352255.0,9
824,113068.0,317574.0,9
825,171277.0,361020.0,9
826,190725.0,336160.0,9
827,169994.0,409806.0,9
828,172662.0,388185.0,9
829,160206.0,303063.0,9
830,155690.0,368375.0,9
831,179326.0,321160.0,9
832,155508.0,372355.0,9
833,166799.0,318482.0,9
834,179483.0,359645.0,9
835,213951.0,352868.0,9
836,214966.0,358837.0,9
837,219779.0,330969.0,9
838,169876.0,340860.0,9
839,613682.0,399434.0,6
840,629247.0,364078.0,6
841,609532.0,388425.0,6
842,629369.0,398359.0,6
843,607905.0,403460.0,6
844,608711.0,373665.0,6
845,623498.0,399288.0,6
846,574989.0,407228.0,3
847,687717.0,379483.0,6
848,620240.0,397022.0,6
849,559877.0,401053.0,3
850,617755.0,401065.0,6
851,693265.0,388552.0,6
852,559933.0,403956.0,3
853,595215.0,391491.0,6
854,617493.0,379303.0,6
855,601644.0,436831.0,6
856,617118.0,374098.0,6
857,616468.0,394118.0,6
858,630384.0,376295.0,6
859,637332.0,414017.0,6
860,650054.0,432740.0,6
861,595063.0,328609.0,6
862,608309.0,377530.0,6
863,658219.0,436184.0,6
864,632390.0,363198.0,6
865,575116.0,345564.0,3
866,625784.0,441883.0,6
867,618893.0,419740.0,6
868,623248.0,399928.0,6
869,609219.0,362804.0,6
870,537211.0,376777.0,3
871,613037.0,419086.0,6
872,617444.0,397675.0,6
873,592620.0,446156.0,6
874,631633.0,337973.0,6
875,629789.0,426313.0,6
876,608687.0,374928.0,6
877,680646.0,375662.0,6
878,591831.0,438997.0,6
879,550086.0,442382.0,3
880,617178.0,414525.0,6
881,599766.0,409755.0,6
882,584077.0,398498.0,6
883,626700.0,401688.0,6
884,611954.0,360938.0,6
885,613536.0,395801.0,6
886,576488.0,397913.0,3
887,610026.0,444858.0,6
888,629725.0,405117.0,6
889,638823.0,411764.0,6
890,617764.0,397102.0,6
891,610698.0,396326.0,6
892,642607.0,374702.0,6
893,608923.0,385575.0,6
894,619339.0,401624.0,6
895,619295.0,397643.0,6
896,615934.0,426539.0,6
897,673514.0,390760.0,6
898,657120.0,386782.0,6
899,675858.0,410545.0,6
900,626586.0,415166.0,6
901,638783.0,399478.0,6
902,578113.0,395458.0,3
903,622557.0,361134.0,6
904,666135.0,430421.0,6
905,634383.0,422065.0,6
906,613351.0,407952.0,6
907,623989.0,368662.0,6
908,687638.0,439257.0,6
909,619318.0,361696.0,6
910,588432.0,446279.0,6
911,592924.0,393730.0,6
912,615325.0,383841.0,6
913,620818.0,396967.0,6
914,660333.0,393215.0,6
915,618391.0,348381.0,6
916,565829.0,395454.0,3
917,620610.0,395343.0,6
918,617319.0,374666.0,6
919,630205.0,338054.0,6
920,618349.0,397614.0,6
921,630706.0,388370.0,6
922,621537.0,390372.0,6
923,618406.0,404239.0,6
924,700340.0,335010.0,6
925,608182.0,416637.0,6
926,620939.0,385731.0,6
927,626371.0,349696.0,6
928,617954.0,395504.0,6
929,621241.0,368090.0,6
930,581240.0,362971.0,3
931,617447.0,366176.0,6
932,685785.0,409913.0,6
933,668879.0,388617.0,6
934,608601.0,418450.0,6
935,577773.0,434308.0,6
936,620955.0,389692.0,6
937,571692.0,449353.0,3
938,658735.0,399039.0,6
939,618869.0,398187.0,6
940,639507.0,438534.0,6
941,594112.0,399331.0,6
942,610199.0,394579.0,6
943,621560.0,397789.0,6
944,608195.0,447380.0,6
945,650120.0,324477.0,6
946,571043.0,347389.0,3
947,659191.0,459637.0,6
948,629978.0,400626.0,6
949,630067.0,372798.0,6
950,600007.0,377908.0,6
951,639613.0,388524.0,6
952,669409.0,415893.0,6
953,629000.0,417990.0,6
954,605407.0,427914.0,6
955,610722.0,418243.0,6
956,615649.0,429323.0,6
957,219686.0,859997.0,15
958,298214.0,820903.0,15
959,286769.0,862152.0,15
960,276635.0,875623.0,15
961,230399.0,842538.0,15
962,209922.0,850026.0,15
963,300726.0,862728.0,15
964,222727.0,770963.0,15
965,291561.0,845450.0,15
966,221122.0,832810.0,15
967,194258.0,914691.0,15
968,264627.0,808661.0,15
969,225916.0,843329.0,15
970,240221.0,843932.0,15
971,285258.0,848668.0,15
972,237120.0,856814.0,15
973,234604.0,822462.0,15
974,235901.0,856563.0,15
975,207217.0,878249.0,15
976,189752.0,865463.0,15
977,188480.0,870646.0,15
978,305915.0,854818.0,15
979,257926.0,936947.0,15
980,273165.0,852766.0,15
981,256487.0,868899.0,15
982,268289.0,878265.0,15
983,295375.0,861990.0,15
984,298979.0,774144.0,15
985,249857.0,844975.0,15
986,252586.0,806474.0,15
987,283017.0,850861.0,15
988,266980.0,825990.0,15
989,294326.0,807584.0,15
990,299821.0,866288.0,15
991,240308.0,844341.0,15
992,220620.0,819091.0,15
993,268926.0,813783.0,15
994,240171.0,843940.0,15
995,191257.0,802651.0,15
996,264798.0,767716.0,15
997,232246.0,844226.0,15
998,237757.0,834092.0,15
